modLLIDs	row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
14203	ENSG00000261052	ENSG00000261052	1.846124498	0.244114993	0.650379718	0.37534226	0.70740594	NA
14229	ENSG00000103549	ENSG00000103549	598.644639	0.188203766	0.092551739	2.033497888	0.042002247	0.134691329
14261	ENSG00000197302	ENSG00000197302	108.7334809	-0.073809335	0.102034582	-0.723375678	0.46944911	0.644431596
14272	ENSG00000091651	ENSG00000091651	5.415697509	-0.311912426	0.451723775	-0.690493712	0.489883763	NA
14276	ENSG00000069345	ENSG00000069345	397.7417314	0.180407499	0.07318764	2.464999528	0.013701343	0.064922608
14302	ENSG00000103479	ENSG00000103479	1323.883585	-0.069281154	0.053035266	-1.306322363	0.191442955	0.362357653
14311	ENSG00000256812	ENSG00000256812	28.14500877	0.773683997	0.249719746	3.098209131	0.00194694	0.019816645
14316	ENSG00000159461	ENSG00000159461	752.537647	0.436152195	0.131504942	3.316622087	0.000911128	0.012874059
14322	ENSG00000125148	ENSG00000125148	165.2757071	0.887090034	0.190308723	4.66132092	3.14E-06	0.000612271
14348	ENSG00000135736	ENSG00000135736	65.67551292	-0.221933122	0.165185505	-1.343538723	0.179097596	0.347208335
14391	ENSG00000172831	ENSG00000172831	223.7837251	-0.063906306	0.065446088	-0.976472527	0.328830356	0.51498339
14397	ENSG00000102871	ENSG00000102871	413.8728571	-0.038673461	0.063154604	-0.612361713	0.540298467	0.704419295
14404	ENSG00000205250	ENSG00000205250	670.656517	0.215303426	0.100426021	2.143900782	0.032040838	0.112809849
14424	ENSG00000159761	ENSG00000159761	14.25825768	-0.010995085	0.269207383	-0.040842436	0.967421508	NA
14425	ENSG00000141098	ENSG00000141098	290.3407569	0.44110976	0.12919001	3.414426243	0.000639165	0.010691233
14426	ENSG00000141084	ENSG00000141084	1384.143828	0.501272207	0.214746931	2.334246199	0.019582834	0.082139083
14443	ENSG00000182810	ENSG00000182810	70.20494882	0.117890909	0.137667362	0.856346105	0.391806366	0.574753637
14444	ENSG00000072736	ENSG00000072736	781.8084017	0.006907415	0.062988201	0.109662053	0.912677396	0.95325924
14448	ENSG00000103061	ENSG00000103061	111.6372076	-0.16881099	0.108642503	-1.553820876	0.12022715	0.269558168
14453	ENSG00000039068	ENSG00000039068	36.69259887	0.556447754	0.319958005	1.739127464	0.082012345	0.207922606
14455	ENSG00000103044	ENSG00000103044	80.63504238	-0.054958562	0.10293888	-0.533895081	0.593414125	0.744840536
14499	ENSG00000040199	ENSG00000040199	163.6747156	0.249263045	0.142731247	1.746380345	0.080744883	0.205895396
14504	ENSG00000277481	ENSG00000277481	35.2025689	0.078531274	0.209770595	0.37436741	0.708130986	0.824726359
14512	ENSG00000103035	ENSG00000103035	131.5643155	-0.028241985	0.084371071	-0.334735408	0.737824689	0.84529388
14533	ENSG00000034713	ENSG00000034713	763.7208518	0.45436541	0.148385431	3.062062144	0.002198178	0.021277585
14536	ENSG00000166848	ENSG00000166848	461.4265481	0.222313355	0.080768695	2.752469334	0.005914769	0.03822454
14551	ENSG00000166451	ENSG00000166451	13.43239842	-0.079933396	0.285094455	-0.280375134	0.779189713	NA
14586	ENSG00000131149	ENSG00000131149	1729.331056	0.274494385	0.133988849	2.048636039	0.040497718	0.131477071
14603	ENSG00000103257	ENSG00000103257	620.6918416	0.839485411	0.238105867	3.525681337	0.000422395	0.008620962
14619	ENSG00000167515	ENSG00000167515	70.14942401	-0.032916559	0.121371988	-0.271203922	0.786234197	0.874618586
14666	ENSG00000132376	ENSG00000132376	651.1952527	0.298996934	0.106398645	2.810157361	0.004951728	0.034404561
14670	ENSG00000167705	ENSG00000167705	593.3443675	0.640191513	0.210319118	3.043905466	0.002335285	0.022122169
14707	ENSG00000197417	ENSG00000197417	4.03706848	0.230531085	0.518889267	0.444277998	0.656841606	NA
14741	ENSG00000108556	ENSG00000108556	8.203304378	0.560688547	0.412833334	1.358147468	0.174416896	NA
14747	ENSG00000108515	ENSG00000108515	71.6452699	-0.319709295	0.133748949	-2.390368654	0.016831468	0.074247933
14748	ENSG00000091640	ENSG00000091640	86.45613214	-0.049710485	0.116468058	-0.426816466	0.669513012	0.800665277
14783	ENSG00000174327	ENSG00000174327	81.3777135	-0.033156659	0.120019209	-0.276261273	0.782347398	0.871932979
14784	ENSG00000174326	ENSG00000174326	18.96605578	-0.483281969	0.24668889	-1.959074721	0.050104037	0.150337687
14792	ENSG00000170296	ENSG00000170296	7.401472669	-0.412831654	0.330029757	-1.250892215	0.210973804	NA
14796	ENSG00000170291	ENSG00000170291	65.86736247	-0.165688699	0.131945213	-1.255738615	0.209210754	0.383455195
14798	ENSG00000181856	ENSG00000181856	5.29136007	0.845539841	0.624243936	1.354502291	0.175576183	NA
14800	ENSG00000132507	ENSG00000132507	594.580302	0.312748907	0.104912738	2.981038461	0.002872727	0.024979127
14805	ENSG00000213859	ENSG00000213859	43.74513732	0.003234495	0.138529458	0.023348785	0.981372057	0.990386291
14816	ENSG00000170175	ENSG00000170175	53.90988025	-0.260141637	0.134972908	-1.927361869	0.053934548	0.157921432
14832	ENSG00000129244	ENSG00000129244	45.5728672	1.495882985	0.302542112	4.944379389	7.64E-07	0.000262085
14864	ENSG00000184619	ENSG00000184619	11.12377403	-0.140014196	0.245402541	-0.570549087	0.568305339	NA
14876	ENSG00000170310	ENSG00000170310	81.34851444	-0.03017633	0.14273105	-0.211420922	0.832558832	0.905249873
14923	ENSG00000170315	ENSG00000170315	2004.456339	0.824475559	0.237447159	3.472248578	0.000516118	0.009600452
14925	ENSG00000181350	ENSG00000181350	141.9766252	0.252039965	0.133380421	1.889632397	0.058807141	0.167312864
14934	ENSG00000154803	ENSG00000154803	379.8935738	0.288054523	0.094752751	3.040065001	0.002365271	0.022298416
14935	ENSG00000141030	ENSG00000141030	213.971049	0.202400316	0.103282475	1.959677241	0.050033527	0.150223036
14936	ENSG00000205309	ENSG00000205309	92.92225271	0.563029142	0.247836756	2.271774179	0.023100153	0.09137463
14939	ENSG00000133027	ENSG00000133027	29.46455003	-0.578627721	0.200908064	-2.880062205	0.003975967	0.030341568
14945	ENSG00000141034	ENSG00000141034	236.9696197	0.421015574	0.167879118	2.507849575	0.012146837	0.060336599
14948	ENSG00000091542	ENSG00000091542	484.4052463	0.085434569	0.074596128	1.145294951	0.252086997	0.433141216
14951	ENSG00000177427	ENSG00000177427	98.82215539	-0.110724335	0.108758889	-1.018071593	0.308643934	0.495211968
14978	ENSG00000128487	ENSG00000128487	1554.160175	0.847545646	0.201006521	4.216508198	2.48E-05	0.001718826
14979	ENSG00000170298	ENSG00000170298	8.066854434	-0.727673868	0.511776202	-1.421859527	0.155067035	NA
14985	ENSG00000274180	ENSG00000274180	1042.393944	0.534815532	0.156589625	3.415395707	0.000636894	0.010691233
14986	ENSG00000034152	ENSG00000034152	4852.273061	0.807256835	0.214609478	3.761515292	0.000168887	0.005143618
15002	ENSG00000004142	ENSG00000004142	256.2268936	0.244025908	0.07984604	3.056205494	0.002241576	0.021513101
15045	ENSG00000126653	ENSG00000126653	140.5278789	-0.117289428	0.087968587	-1.333310349	0.182429979	0.351408624
15050	ENSG00000108587	ENSG00000108587	295.8103939	-0.036104931	0.076623087	-0.471201736	0.637496679	0.777898762
15069	ENSG00000108666	ENSG00000108666	38.25064505	-0.268352996	0.165633937	-1.620157078	0.105198539	0.246553833
15099	ENSG00000236320	ENSG00000236320	44.30771274	0.446509651	0.25292581	1.765377964	0.077500264	0.200240243
15101	ENSG00000006125	ENSG00000006125	1252.594837	0.282951114	0.091861455	3.080194139	0.002068657	0.020487896
15154	ENSG00000277972	ENSG00000277972	80.69087172	0.049537809	0.135755215	0.364905383	0.715182036	0.830306144
15171	ENSG00000167258	ENSG00000167258	1178.149209	0.080788733	0.040545255	1.99255705	0.046309972	0.142817427
15184	ENSG00000172057	ENSG00000172057	546.3912685	0.178679136	0.103633363	1.724146848	0.084681337	0.212534969
15193	ENSG00000108349	ENSG00000108349	1525.368134	0.366398026	0.113884607	3.217274364	0.001294148	0.015632412
15211	ENSG00000186395	ENSG00000186395	40.65547652	-0.348963705	0.134023805	-2.603744195	0.009221155	0.050537949
15212	ENSG00000167920	ENSG00000167920	9.274588691	-0.156054758	0.341204349	-0.457364504	0.647409073	NA
15268	ENSG00000173812	ENSG00000173812	2704.039022	0.192871202	0.116015203	1.662464895	0.096419596	0.231651171
15272	ENSG00000141696	ENSG00000141696	24.93154647	-0.824338636	0.238406442	-3.457702858	0.000544802	0.009867406
15278	ENSG00000204815	ENSG00000204815	19.53057279	1.068643322	0.343841889	3.107949782	0.001883901	0.019478573
15281	ENSG00000168256	ENSG00000168256	251.7419993	0.170183378	0.085906354	1.981033638	0.047587501	0.145459872
15303	ENSG00000131462	ENSG00000131462	27.80900923	0.331738239	0.210338625	1.577162723	0.114758088	0.261250209
15331	ENSG00000175906	ENSG00000175906	8.755722844	-0.255463778	0.313693175	-0.814374677	0.415430341	NA
15344	ENSG00000091947	ENSG00000091947	132.5070908	-0.040564603	0.093005811	-0.436151274	0.662726978	0.795813928
15353	ENSG00000004939	ENSG00000004939	12274.99593	0.826526278	0.300543528	2.750105064	0.005957616	0.03833344
15354	ENSG00000108309	ENSG00000108309	337.3255335	0.547416116	0.293852707	1.86289288	0.062477339	0.173801135
15355	ENSG00000013306	ENSG00000013306	19825.84199	0.736396203	0.269646771	2.730966144	0.006314896	0.039741925
15371	ENSG00000186185	ENSG00000186185	17.29177002	0.915797646	0.348646245	2.626724539	0.008621109	0.048469517
15377	ENSG00000186834	ENSG00000186834	441.4160103	0.15588425	0.063763618	2.4447209	0.014496428	0.067653832
15400	ENSG00000004897	ENSG00000004897	353.5577716	0.229306414	0.100379862	2.284386608	0.02234882	0.089764219
15401	ENSG00000198336	ENSG00000198336	279.1467158	1.05088568	0.266639115	3.941228498	8.11E-05	0.003361249
15412	ENSG00000141295	ENSG00000141295	67.70754978	-0.127298914	0.132493236	-0.960795573	0.336654965	0.522057218
15436	ENSG00000136436	ENSG00000136436	593.2793495	0.182648483	0.066737695	2.736811397	0.006203785	0.039337484
15443	ENSG00000167083	ENSG00000167083	20.79709875	0.060640109	0.229081087	0.264710235	0.791232692	0.877590799
15445	ENSG00000173868	ENSG00000173868	6659.147957	0.673998569	0.206324978	3.266684313	0.001088149	0.014166429
15451	ENSG00000121073	ENSG00000121073	124.7818197	-0.096024915	0.090502359	-1.061021119	0.288680304	0.475045584
15452	ENSG00000121104	ENSG00000121104	977.9763083	0.304184424	0.147530705	2.061838067	0.039223155	0.128936884
15458	ENSG00000005882	ENSG00000005882	107.4368132	0.12810959	0.16375589	0.782320501	0.434026242	0.612387481
15496	ENSG00000141179	ENSG00000141179	248.0143982	0.724120218	0.157130322	4.60840535	4.06E-06	0.000701503
15502	ENSG00000121058	ENSG00000121058	67.99106469	-0.014180595	0.130607931	-0.108573763	0.913540572	0.953781791
15511	ENSG00000136450	ENSG00000136450	322.2496077	0.003271144	0.065975304	0.049581335	0.960456021	0.979366899
15512	ENSG00000264364	ENSG00000264364	543.1351871	0.056501097	0.067784746	0.833537043	0.404541915	0.585977668
15536	ENSG00000175155	ENSG00000175155	426.9494872	0.14227756	0.071507491	1.989687493	0.046625371	0.14348897
15537	ENSG00000108406	ENSG00000108406	199.9944202	0.185380117	0.093004825	1.993231169	0.04623614	0.142664582
15539	ENSG00000141378	ENSG00000141378	125.8063632	-0.059440489	0.114947397	-0.517110353	0.605079127	0.754374516
15561	ENSG00000011028	ENSG00000011028	279.0230667	0.464844131	0.267967718	1.734701979	0.082793606	0.209406546
15589	ENSG00000136478	ENSG00000136478	191.1363208	0.314447547	0.104476463	3.009745341	0.002614668	0.023598685
15611	ENSG00000171634	ENSG00000171634	1637.760186	0.080288826	0.074007467	1.084874673	0.277977167	0.463006457
15632	ENSG00000133193	ENSG00000133193	448.3388595	0.719967861	0.204451121	3.521466921	0.000429166	0.008714902
15682	ENSG00000204323	ENSG00000204323	73.97084099	0.12508312	0.173365012	0.721501522	0.470601004	0.645176141
15690	ENSG00000132471	ENSG00000132471	2481.871452	0.561822855	0.167038277	3.363437801	0.000769782	0.011722221
15700	ENSG00000167880	ENSG00000167880	50.39461528	0.123038414	0.321365815	0.382860927	0.701822884	0.820713202
15704	ENSG00000182473	ENSG00000182473	651.6994859	0.076604368	0.053058314	1.443776901	0.148801741	0.307977689
15707	ENSG00000185262	ENSG00000185262	1417.996314	0.497978531	0.123505938	4.032020965	5.53E-05	0.002754653
15711	ENSG00000175931	ENSG00000175931	1376.141935	0.638403339	0.22933087	2.78376539	0.005373188	0.036136844
15730	ENSG00000187997	ENSG00000187997	8.806126503	0.707496995	0.507763288	1.39335988	0.163510991	NA
15732	ENSG00000167900	ENSG00000167900	49.22750961	0.591227193	0.180582374	3.274002762	0.001060356	0.013974823
15776	ENSG00000182446	ENSG00000182446	1014.21843	0.126539402	0.051134315	2.474647468	0.013336775	0.063863843
15779	ENSG00000204237	ENSG00000204237	60.37250029	-0.341355632	0.161645322	-2.111756953	0.034707301	0.118852034
15780	ENSG00000185298	ENSG00000185298	101.325237	-0.23514761	0.097623225	-2.408726095	0.016008307	0.07183327
15787	ENSG00000225663	ENSG00000225663	168.1587023	0.00039157	0.077998627	0.005020215	0.995994464	0.99828723
15801	ENSG00000169689	ENSG00000169689	38.79881746	-0.365846443	0.180090914	-2.031454196	0.042208941	0.135022671
15805	ENSG00000169733	ENSG00000169733	90.18843114	0.151048196	0.148282414	1.018652124	0.308368149	0.494837014
15817	ENSG00000169660	ENSG00000169660	356.1992005	-0.143301493	0.071127363	-2.014716794	0.043934331	0.138358425
15824	ENSG00000167363	ENSG00000167363	32.88549039	0.399806643	0.214688068	1.862267646	0.062565374	0.173963702
15847	ENSG00000177426	ENSG00000177426	158.0212977	-0.100367294	0.100124479	-1.002425127	0.316138311	0.503092466
15863	ENSG00000017797	ENSG00000017797	1075.987734	0.455820836	0.112510447	4.051364542	5.09E-05	0.002625496
15886	ENSG00000101639	ENSG00000101639	559.059245	0.116465726	0.073967516	1.574552347	0.11535981	0.262264537
15906	ENSG00000101782	ENSG00000101782	1554.256221	0.460624648	0.199569244	2.308094369	0.020993888	0.086024451
15907	ENSG00000141452	ENSG00000141452	283.5967666	0.168444136	0.074997902	2.245984626	0.024704993	0.09544262
15914	ENSG00000154059	ENSG00000154059	64.90547161	-0.217120681	0.119064927	-1.823548597	0.068220344	0.184011572
15958	ENSG00000134779	ENSG00000134779	635.0758272	0.692491752	0.177810718	3.894544495	9.84E-05	0.003730954
15964	ENSG00000152217	ENSG00000152217	147.6850084	-0.163201982	0.11480074	-1.421610891	0.155139241	0.316651765
15966	ENSG00000141469	ENSG00000141469	330.5376917	0.721592269	0.228007058	3.1647804	0.001552	0.01728086
16001	ENSG00000154832	ENSG00000154832	317.8217243	-0.172983611	0.074732065	-2.314717394	0.020628403	0.085030683
16009	ENSG00000176624	ENSG00000176624	281.7639303	-0.21722162	0.089891032	-2.416499349	0.015670554	0.070827772
16024	ENSG00000066926	ENSG00000066926	1436.052314	0.644671924	0.25762517	2.502363894	0.012336705	0.060860969
16027	ENSG00000049759	ENSG00000049759	132.3307532	0.396828928	0.194855944	2.036524629	0.041697703	0.134105505
16031	ENSG00000166562	ENSG00000166562	71.69822954	-0.239068247	0.154919839	-1.543173865	0.122788597	0.273606189
16065	ENSG00000206052	ENSG00000206052	55.21256316	-0.50400359	0.211277016	-2.38551074	0.017055424	0.074842691
16091	ENSG00000122490	ENSG00000122490	767.2349346	0.546525788	0.122325524	4.467798475	7.90E-06	0.001020947
16106	ENSG00000141933	ENSG00000141933	143.7403213	-0.031268375	0.08845307	-0.353502431	0.723711806	0.835998428
16107	ENSG00000099804	ENSG00000099804	2003.10869	0.644303529	0.218384188	2.95032133	0.003174436	0.02653728
16108	ENSG00000197540	ENSG00000197540	214.4838979	-0.443735452	0.131243109	-3.381019056	0.000722175	0.011289752
16109	ENSG00000172270	ENSG00000172270	9130.007985	1.023378484	0.235249975	4.350174682	1.36E-05	0.001310786
16124	ENSG00000175221	ENSG00000175221	711.9168302	0.064006386	0.101216655	0.632370093	0.527145072	0.694043842
16125	ENSG00000198858	ENSG00000198858	9645.708809	0.580174289	0.200793212	2.889411865	0.003859632	0.029772856
16135	ENSG00000167468	ENSG00000167468	553.5296228	0.193865534	0.102260389	1.895802831	0.057986121	0.165551318
16137	ENSG00000118046	ENSG00000118046	1078.570725	0.297127709	0.132809071	2.237254621	0.025269703	0.09706123
16159	ENSG00000071564	ENSG00000071564	637.1500954	0.112016234	0.108720471	1.030314094	0.302862585	0.489813255
16171	ENSG00000099840	ENSG00000099840	15.30512682	-0.485150241	0.267114705	-1.816261822	0.069330219	NA
16174	ENSG00000104886	ENSG00000104886	151.8311468	-0.110680987	0.077700919	-1.424448882	0.154316573	0.315503587
16178	ENSG00000104904	ENSG00000104904	5597.699712	0.49122728	0.165415907	2.96964959	0.002981396	0.025490395
16184	ENSG00000178297	ENSG00000178297	106.1030302	0.290845156	0.224819716	1.293681713	0.195775384	0.36742264
16193	ENSG00000172009	ENSG00000172009	91.782346	-0.389441014	0.125674164	-3.098815242	0.001942961	0.01981328
16194	ENSG00000172006	ENSG00000172006	47.87216757	-0.183945054	0.162263886	-1.133616719	0.256955357	0.438109815
16208	ENSG00000095932	ENSG00000095932	81.73974075	1.549923265	0.315377551	4.914500923	8.90E-07	0.000282808
16209	ENSG00000129932	ENSG00000129932	82.14405508	0.376506048	0.165571759	2.273975042	0.022967487	0.091113082
16210	ENSG00000105325	ENSG00000105325	732.8782918	0.243853858	0.092451079	2.637652912	0.008348198	0.047549135
16227	ENSG00000167658	ENSG00000167658	13206.48367	0.076841623	0.059468828	1.292132785	0.196311164	0.368134318
16230	ENSG00000126934	ENSG00000126934	1060.579405	0.245535819	0.088075238	2.787796277	0.00530679	0.035926076
16241	ENSG00000141985	ENSG00000141985	580.481485	0.268156587	0.097432128	2.752239869	0.005918915	0.03822454
16242	ENSG00000167670	ENSG00000167670	97.60746373	0.249627252	0.112061512	2.227591319	0.02590778	0.098694706
16243	ENSG00000167671	ENSG00000167671	4882.004398	0.6568499	0.234167371	2.80504452	0.005030963	0.034770136
16251	ENSG00000074842	ENSG00000074842	169.7445125	0.054310387	0.107931276	0.503194148	0.614827779	0.760482653
16271	ENSG00000141994	ENSG00000141994	135.0122926	-0.219767606	0.103393944	-2.125536534	0.033541869	0.116311802
16286	ENSG00000125656	ENSG00000125656	163.6054662	0.070213692	0.092699247	0.757435406	0.448789051	0.62615287
16310	ENSG00000130544	ENSG00000130544	176.0130405	-0.130938497	0.094472535	-1.385995377	0.165748315	0.329913085
16319	ENSG00000090674	ENSG00000090674	583.0122318	0.395130163	0.193058251	2.046688817	0.040688648	0.131772933
16321	ENSG00000032444	ENSG00000032444	1067.90438	0.246927586	0.078022417	3.164828718	0.001551743	0.01728086
16336	ENSG00000142459	ENSG00000142459	135.5036588	0.011592441	0.110421634	0.104983419	0.916388966	0.955278715
16339	ENSG00000076984	ENSG00000076984	567.7401358	0.283119205	0.099814013	2.836467511	0.004561562	0.032735546
16352	ENSG00000186994	ENSG00000186994	21.64614472	-0.593418755	0.272789807	-2.175369974	0.029602403	0.107144657
16354	ENSG00000185236	ENSG00000185236	795.0480535	0.35898034	0.125385181	2.86302048	0.004196234	0.031288603
16355	ENSG00000099785	ENSG00000099785	883.7592707	0.460676006	0.172629945	2.668575286	0.00761737	0.044774904
16385	ENSG00000127452	ENSG00000127452	139.6155938	0.144286751	0.110086153	1.310671209	0.18996887	0.360729128
16387	ENSG00000127445	ENSG00000127445	236.9162527	-0.10165385	0.077158113	-1.317474555	0.187679605	0.358222588
16414	ENSG00000130734	ENSG00000130734	155.7764236	0.076028755	0.096028846	0.791728296	0.428519119	0.607736188
16424	ENSG00000142453	ENSG00000142453	826.1334375	0.50240265	0.216505953	2.320502709	0.020313699	0.08405767
16425	ENSG00000130733	ENSG00000130733	101.3439137	0.222681706	0.132308382	1.68305064	0.092365289	0.225326071
16430	ENSG00000197256	ENSG00000197256	202.7359023	0.895359698	0.27810391	3.219514961	0.001284077	0.015632412
16439	ENSG00000187266	ENSG00000187266	181.2700308	0.342330141	0.140951612	2.428706817	0.01515278	0.069475851
16445	ENSG00000161914	ENSG00000161914	72.71692563	0.337387737	0.155601199	2.168284953	0.030137013	0.108148526
16446	ENSG00000130159	ENSG00000130159	289.1823384	0.347419884	0.142629688	2.435817459	0.01485818	0.068742647
16448	ENSG00000130165	ENSG00000130165	395.813948	0.64439171	0.1897914	3.39526296	0.000685627	0.0111462
16450	ENSG00000102575	ENSG00000102575	169.6234959	0.573850695	0.167030465	3.43560497	0.000591232	0.010373922
16472	ENSG00000196466	ENSG00000196466	35.06945619	-0.366358884	0.19698932	-1.859790589	0.062915159	0.174688383
16491	ENSG00000198356	ENSG00000198356	253.3118216	0.599466993	0.124951904	4.797581907	1.61E-06	0.000410419
16495	ENSG00000167815	ENSG00000167815	224.3211042	0.718344016	0.199342228	3.603571717	0.000313874	0.007256421
16500	ENSG00000105610	ENSG00000105610	495.7632276	1.111017461	0.258169381	4.303443944	1.68E-05	0.001464392
16505	ENSG00000179262	ENSG00000179262	819.5827521	0.613895475	0.191260423	3.209736057	0.001328569	0.015878052
16508	ENSG00000008441	ENSG00000008441	1453.467143	0.766041265	0.256153638	2.990553916	0.00278472	0.024485538
16509	ENSG00000104903	ENSG00000104903	2191.125433	0.792515715	0.207438822	3.820479251	0.000133193	0.004578399
16525	ENSG00000171136	ENSG00000171136	5.652127096	0.36192493	0.412564958	0.877255623	0.38034781	NA
16559	ENSG00000141867	ENSG00000141867	2907.513143	0.241370168	0.106148558	2.273890207	0.022972589	0.091113082
16588	ENSG00000127526	ENSG00000127526	264.582044	0.013987992	0.078172691	0.178937064	0.85798712	0.920468751
16604	ENSG00000105393	ENSG00000105393	57.3537389	0.059726517	0.174122743	0.343013877	0.731588021	0.840636181
16606	ENSG00000160117	ENSG00000160117	15.6702837	0.249287742	0.275122181	0.906098305	0.364883822	NA
16612	ENSG00000130300	ENSG00000130300	309.2954279	0.649639562	0.29686731	2.188316263	0.028646573	0.105189709
16631	ENSG00000007080	ENSG00000007080	274.6226687	0.459936338	0.131471012	3.498385927	0.000468083	0.009222768
16643	ENSG00000130522	ENSG00000130522	1634.674938	0.476879622	0.123795586	3.852153691	0.000117083	0.004199272
16651	ENSG00000105701	ENSG00000105701	22671.81313	0.733877656	0.253729587	2.892361371	0.003823579	0.029591832
16653	ENSG00000221983	ENSG00000221983	4871.423073	0.555710745	0.170547684	3.258389281	0.001120466	0.01446375
16665	ENSG00000105671	ENSG00000105671	170.6080628	0.132693765	0.077116794	1.720685716	0.08530787	0.213528661
16674	ENSG00000064490	ENSG00000064490	124.4211255	0.143500269	0.110882404	1.29416629	0.195607988	0.36728563
16731	ENSG00000105171	ENSG00000105171	131.971808	0.037361212	0.096753274	0.386149327	0.69938608	0.818514958
16750	ENSG00000166359	ENSG00000166359	29.16160623	-0.492625147	0.199229696	-2.472649195	0.013411572	0.064049293
16758	ENSG00000257103	ENSG00000257103	773.4760415	0.004546752	0.050581505	0.08988961	0.928374938	0.962092363
16798	ENSG00000126267	ENSG00000126267	246.0915204	0.340457443	0.101065931	3.368666761	0.000755327	0.011579205
16800	ENSG00000011590	ENSG00000011590	50.50914783	-0.208533708	0.162193988	-1.285705532	0.19854585	0.370257775
16821	ENSG00000239382	ENSG00000239382	14.24853348	-0.194464609	0.246022877	-0.790433033	0.429274917	NA
16835	ENSG00000254004	ENSG00000254004	55.9485194	-0.377844977	0.17074602	-2.212906495	0.026904093	0.101113976
16844	ENSG00000198453	ENSG00000198453	65.36556849	-0.201089815	0.162683787	-1.23607778	0.216429653	0.39155848
16923	ENSG00000105204	ENSG00000105204	289.8791863	0.186546085	0.085430778	2.183593416	0.028992138	0.105801365
16933	ENSG00000105221	ENSG00000105221	1204.303548	0.166193929	0.074474579	2.231552434	0.025644558	0.097914072
16940	ENSG00000090013	ENSG00000090013	2421.438053	0.729612812	0.228528042	3.192662068	0.001409678	0.016418436
16968	ENSG00000077348	ENSG00000077348	89.35445891	-0.172628926	0.120831295	-1.428677281	0.153097011	0.313645822
16993	ENSG00000105723	ENSG00000105723	378.745335	0.216353909	0.104014081	2.08004443	0.037521458	0.125236979
17041	ENSG00000159885	ENSG00000159885	13.86378456	-0.024442421	0.267264925	-0.091453904	0.927131932	NA
17064	ENSG00000187244	ENSG00000187244	119.0118244	2.064381833	0.445526164	4.633581597	3.59E-06	0.00066016
17076	ENSG00000142252	ENSG00000142252	36.05525115	0.004013497	0.144784661	0.027720454	0.97788511	0.988734614
17084	ENSG00000104892	ENSG00000104892	139.3075578	0.882476547	0.30111104	2.930734609	0.003381615	0.027607132
17095	ENSG00000125746	ENSG00000125746	165.7796799	-0.098398645	0.100466104	-0.979421335	0.32737184	0.513161067
17098	ENSG00000011478	ENSG00000011478	32.6655942	-0.355651804	0.178062098	-1.997347042	0.045787496	0.141801319
17102	ENSG00000104936	ENSG00000104936	53.8031132	-0.263737518	0.161946137	-1.628550841	0.103408138	0.243327877
17132	ENSG00000105281	ENSG00000105281	720.4454415	0.97534251	0.236031506	4.132255586	3.59E-05	0.002065683
17133	ENSG00000042753	ENSG00000042753	298.167573	0.430619818	0.128471471	3.351871156	0.000802674	0.011974913
17148	ENSG00000105402	ENSG00000105402	419.8596205	0.468781061	0.1079808	4.341337168	1.42E-05	0.00132132
17180	ENSG00000063176	ENSG00000063176	126.8407073	-0.067215467	0.108089328	-0.621851091	0.534039788	0.69993249
17195	ENSG00000104805	ENSG00000104805	1142.775117	0.663101535	0.126112559	5.258013478	1.46E-07	0.0001007
17198	ENSG00000087086	ENSG00000087086	10037.87684	0.580852169	0.141100631	4.116580959	3.85E-05	0.002173358
17213	ENSG00000104863	ENSG00000104863	13.03253281	-0.490993252	0.278150151	-1.765209366	0.077528585	NA
17240	ENSG00000126453	ENSG00000126453	43.93721731	-0.213368616	0.158579739	-1.34549733	0.178464683	0.346694464
17245	ENSG00000196961	ENSG00000196961	2836.362541	0.596400987	0.186596434	3.196207843	0.001392468	0.016320887
17247	ENSG00000104973	ENSG00000104973	1269.094348	0.422890356	0.147936087	2.858601747	0.004255126	0.031500796
17250	ENSG00000204673	ENSG00000204673	428.0517852	0.39042634	0.115290149	3.386467487	0.000707987	0.011250331
17251	ENSG00000104946	ENSG00000104946	362.6301905	0.021540097	0.090711966	0.237455959	0.812303082	0.892804322
17271	ENSG00000204653	ENSG00000204653	31.7753068	-0.29399901	0.176471951	-1.665981522	0.095717095	0.230820547
17272	ENSG00000131409	ENSG00000131409	7.61841685	-0.728897909	0.384052828	-1.897910538	0.057707868	NA
17279	ENSG00000142513	ENSG00000142513	19.08772844	-0.205965571	0.245222815	-0.839911943	0.400957761	0.583157174
17308	ENSG00000105370	ENSG00000105370	12.57282429	-0.989359259	0.364176259	-2.716704439	0.006593546	NA
17338	ENSG00000221923	ENSG00000221923	34.11899082	-0.358094464	0.215758899	-1.659697308	0.096975361	0.23247193
17342	ENSG00000198482	ENSG00000198482	220.6712004	-0.01384421	0.08725447	-0.158664761	0.873933003	0.929849927
17347	ENSG00000198538	ENSG00000198538	41.04761221	-0.12332247	0.181951668	-0.677775978	0.497913744	0.668357385
17355	ENSG00000170949	ENSG00000170949	295.5699958	-0.110715499	0.081971289	-1.350661925	0.176803754	0.345036243
17383	ENSG00000105617	ENSG00000105617	82.18553137	-0.151846215	0.110706954	-1.371605028	0.170186428	0.335633559
17399	ENSG00000167618	ENSG00000167618	9.718961222	-0.190171619	0.354769305	-0.536043046	0.591928801	NA
17424	ENSG00000180089	ENSG00000180089	50.81794158	0.595452675	0.244925616	2.431157202	0.015050683	0.069250813
