	modLLIDs	row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
18718	ENSG00000100425	ENSG00000100425	675.2895863	-0.052670656	0.052309367	-1.006906767	0.31397958	0.500561966
18730	ENSG00000128159	ENSG00000128159	716.8810492	-0.378328722	0.076483459	-4.946543055	7.55E-07	0.000262085
18737	ENSG00000100241	ENSG00000100241	1759.179654	-0.179047012	0.054885937	-3.26216557	0.001105645	0.014346543
18740	ENSG00000100258	ENSG00000100258	438.1558709	-0.201460114	0.0646419	-3.116556182	0.001829768	0.019069817
18764	ENSG00000182162	ENSG00000182162	1038.8476	-0.093596639	0.062501533	-1.497509486	0.134260739	0.288866993
18772	ENSG00000006756	ENSG00000006756	134.6882479	0.456033105	0.119667954	3.810820617	0.000138506	0.004683018
18812	ENSG00000046653	ENSG00000046653	46.27094595	-0.112619388	0.16981541	-0.663187093	0.507210737	0.676434421
18834	ENSG00000102054	ENSG00000102054	218.7819801	-0.115039436	0.084975958	-1.353788045	0.175804009	0.343542541
18854	ENSG00000185915	ENSG00000185915	10.01976617	-0.348335859	0.363073045	-0.95940986	0.33735231	NA
18857	ENSG00000230797	ENSG00000230797	6.074557816	-0.292380919	0.409725436	-0.71360207	0.475473277	NA
18867	ENSG00000165182	ENSG00000165182	7.74560158	0.196220193	0.396212184	0.49524018	0.620430592	NA
18889	ENSG00000120280	ENSG00000120280	123.2305663	0.480370984	0.104808137	4.58333673	4.58E-06	0.000747182
18915	ENSG00000182220	ENSG00000182220	454.3392558	0.223135612	0.070141629	3.181215139	0.001466587	0.016747246
18945	ENSG00000102226	ENSG00000102226	237.3509536	-0.119626338	0.102042798	-1.172315342	0.241070474	0.420042166
18972	ENSG00000101945	ENSG00000101945	50.62416891	0.08568084	0.161496735	0.530542241	0.59573603	0.746957419
18980	ENSG00000102100	ENSG00000102100	85.84420474	0.242197005	0.125770891	1.925700011	0.054141843	0.158173832
18981	ENSG00000102096	ENSG00000102096	976.1981449	0.106640912	0.06762675	1.576904295	0.114817548	0.261334965
18986	ENSG00000147144	ENSG00000147144	56.25339686	-0.190457617	0.135670427	-1.403825589	0.160370792	0.323437817
18997	ENSG00000049769	ENSG00000049769	134.8274973	-0.176297614	0.11172176	-1.57800606	0.114564218	0.261011035
19026	ENSG00000179222	ENSG00000179222	95.80378519	-0.141630695	0.124057433	-1.141654244	0.253597767	0.434595453
19041	ENSG00000184205	ENSG00000184205	116.023471	-0.332872698	0.11844844	-2.81027506	0.004949918	0.034404561
19053	ENSG00000102302	ENSG00000102302	31.0213349	-0.357033474	0.220166478	-1.621652295	0.104877819	0.245949259
19056	ENSG00000102316	ENSG00000102316	167.4323816	-0.099810884	0.088456789	-1.128357538	0.259168953	0.440312389
19075	ENSG00000186787	ENSG00000186787	20.61156925	-0.335082005	0.209603057	-1.598650374	0.10989831	0.25387395
19077	ENSG00000165591	ENSG00000165591	30.35458905	-0.381849802	0.241191349	-1.583181996	0.113379989	0.259621182
19078	ENSG00000198455	ENSG00000198455	126.0952934	-0.182618246	0.111168335	-1.642718183	0.100441255	0.238735909
19098	ENSG00000181191	ENSG00000181191	63.64386866	-0.177843897	0.138116104	-1.287640559	0.197871114	0.369462686
19128	ENSG00000186810	ENSG00000186810	117.5166533	-0.042488989	0.132753463	-0.320059366	0.748923328	0.853216653
19158	ENSG00000198934	ENSG00000198934	39.80526294	-0.501421848	0.21272836	-2.357099206	0.018418326	0.078736668
19170	ENSG00000078589	ENSG00000078589	156.5545845	-0.307618338	0.139494381	-2.205238201	0.027437384	0.102528253
19212	ENSG00000010671	ENSG00000010671	350.6343109	0.258422934	0.084368421	3.063029167	0.002191087	0.021277585
19226	ENSG00000184515	ENSG00000184515	2.932655856	-0.568043332	0.560493107	-1.013470683	0.310835393	NA
19233	ENSG00000198932	ENSG00000198932	126.353711	-0.439399803	0.167745763	-2.61943906	0.008807451	0.048932132
19235	ENSG00000198908	ENSG00000198908	12.39098788	-0.674563142	0.273251947	-2.468648987	0.013562418	NA
19255	ENSG00000158427	ENSG00000158427	4.718397906	-0.315207235	0.456436096	-0.690583496	0.489827322	NA
19281	ENSG00000080561	ENSG00000080561	32.25464727	-0.393640352	0.201860495	-1.950061361	0.051168806	0.152752789
19454	ENSG00000182195	ENSG00000182195	26.66238594	-0.597853622	0.248096721	-2.409760272	0.015963006	0.071735892
19464	ENSG00000179542	ENSG00000179542	21.87613277	0.444817488	0.273134609	1.628565085	0.103405121	0.243327877
19486	ENSG00000063601	ENSG00000063601	376.6822312	-0.024215929	0.067804658	-0.357142562	0.720985083	0.834110429
19488	ENSG00000029993	ENSG00000029993	12.79716185	0.568168912	0.303398993	1.872678968	0.061112729	NA
19512	ENSG00000183837	ENSG00000183837	30.79288138	-0.531621867	0.258837569	-2.053882172	0.039987097	0.130326675
19531	ENSG00000067829	ENSG00000067829	217.65941	0.116193663	0.077629014	1.49678139	0.13445015	0.289168673
19541	ENSG00000184216	ENSG00000184216	581.4198728	0.049263882	0.053930427	0.91347102	0.360994869	0.546196518
